ParkUnit,Plot,EventID,EventDateTime,Temperature_C,WindSpeed,WindDesc,Rain,PercentCloud,Noise,NoiseSummary,Interval,ObservationNumber,AOUCode,TSN,ScientificName,Family,CommonName,Distance,DetectionType,Sex,Age,FlockSize,IsPreviousPlot,IsFlyover
Herbert Hoover,HEHO5,HEHO2006Jun040650AM,2006-06-04 06:50:00.000,17,(< 2 km/h),"calm, smoke rises vertically",no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,11,DICK,179165,Spiza americana,Cardinalidae,dickcissel,221,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO5,HEHO2006Jun040650AM,2006-06-04 06:50:00.000,17,(< 2 km/h),"calm, smoke rises vertically",no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,2,RNEP,175905,Phasianus colchicus,Phasianidae,ring-necked pheasant,138,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO5,HEHO2006Jun040650AM,2006-06-04 06:50:00.000,17,(< 2 km/h),"calm, smoke rises vertically",no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,7,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,248,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO5,HEHO2006Jun040650AM,2006-06-04 06:50:00.000,17,(< 2 km/h),"calm, smoke rises vertically",no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,1,DICK,179165,Spiza americana,Cardinalidae,dickcissel,70,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2006Jun040703AM,2006-06-04 07:03:00.000,19,(2-5 km/h),smoke drifts,no rain,20,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,41,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2006Jun040703AM,2006-06-04 07:03:00.000,19,(2-5 km/h),smoke drifts,no rain,20,medium noise,"  detection radius is probably substantially reduced",>3-5 min,5,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,45,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2006Jun040703AM,2006-06-04 07:03:00.000,19,(2-5 km/h),smoke drifts,no rain,20,medium noise,"  detection radius is probably substantially reduced",>3-5 min,4,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Seen First,Male,Adult,1,0,1
Herbert Hoover,HEHO6,HEHO2006Jun040703AM,2006-06-04 07:03:00.000,19,(2-5 km/h),smoke drifts,no rain,20,medium noise,"  detection radius is probably substantially reduced",>3-5 min,6,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,51,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2006Jun040703AM,2006-06-04 07:03:00.000,19,(2-5 km/h),smoke drifts,no rain,20,medium noise,"  detection radius is probably substantially reduced",>3-5 min,7,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,49,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2006Jun040703AM,2006-06-04 07:03:00.000,19,(2-5 km/h),smoke drifts,no rain,20,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,24,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO6,HEHO2006Jun040703AM,2006-06-04 07:03:00.000,19,(2-5 km/h),smoke drifts,no rain,20,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,102,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO3,HEHO2006Jun040715AM,2006-06-04 07:15:00.000,19,(2-5 km/h),smoke drifts,no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,6,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,197,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO3,HEHO2006Jun040715AM,2006-06-04 07:15:00.000,19,(2-5 km/h),smoke drifts,no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,4,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,68,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO3,HEHO2006Jun040715AM,2006-06-04 07:15:00.000,19,(2-5 km/h),smoke drifts,no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,5,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,68,Seen First,Female,Adult,2,0,0
Herbert Hoover,HEHO3,HEHO2006Jun040715AM,2006-06-04 07:15:00.000,19,(2-5 km/h),smoke drifts,no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,1,DICK,179165,Spiza americana,Cardinalidae,dickcissel,53,Seen First,Male,Adult,1,1,0
Herbert Hoover,HEHO3,HEHO2006Jun040715AM,2006-06-04 07:15:00.000,19,(2-5 km/h),smoke drifts,no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,3,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,46,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO3,HEHO2006Jun040715AM,2006-06-04 07:15:00.000,19,(2-5 km/h),smoke drifts,no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,7,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,177,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO3,HEHO2006Jun040715AM,2006-06-04 07:15:00.000,19,(2-5 km/h),smoke drifts,no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,8,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,286,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO3,HEHO2006Jun040715AM,2006-06-04 07:15:00.000,19,(2-5 km/h),smoke drifts,no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,2,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,44,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO2,HEHO2006Jun040726AM,2006-06-04 07:26:00.000,22,(2-5 km/h),smoke drifts,no rain,30,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,7,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,23,Seen First,Male,Adult,1,1,0
Herbert Hoover,HEHO2,HEHO2006Jun040726AM,2006-06-04 07:26:00.000,22,(2-5 km/h),smoke drifts,no rain,30,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,9,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,45,Seen First,Female,Adult,1,1,0
Herbert Hoover,HEHO2,HEHO2006Jun040726AM,2006-06-04 07:26:00.000,22,(2-5 km/h),smoke drifts,no rain,30,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,10,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,46,Seen First,Female,Adult,1,1,0
Herbert Hoover,HEHO2,HEHO2006Jun040726AM,2006-06-04 07:26:00.000,22,(2-5 km/h),smoke drifts,no rain,30,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,8,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,34,Seen First,Female,Adult,2,0,0
Herbert Hoover,HEHO2,HEHO2006Jun040726AM,2006-06-04 07:26:00.000,22,(2-5 km/h),smoke drifts,no rain,30,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,6,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,147,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO2,HEHO2006Jun040726AM,2006-06-04 07:26:00.000,22,(2-5 km/h),smoke drifts,no rain,30,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,12,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,79,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO2,HEHO2006Jun040726AM,2006-06-04 07:26:00.000,22,(2-5 km/h),smoke drifts,no rain,30,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,11,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,66,Seen First,Male,Adult,1,1,0
Herbert Hoover,HEHO2,HEHO2006Jun040726AM,2006-06-04 07:26:00.000,22,(2-5 km/h),smoke drifts,no rain,30,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,13,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,54,Seen First,Female,Adult,1,0,0
Herbert Hoover,HEHO2,HEHO2006Jun040726AM,2006-06-04 07:26:00.000,22,(2-5 km/h),smoke drifts,no rain,30,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,2,DICK,179165,Spiza americana,Cardinalidae,dickcissel,42,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO2,HEHO2006Jun040726AM,2006-06-04 07:26:00.000,22,(2-5 km/h),smoke drifts,no rain,30,low noise,"  might be missing some high-pitched songs/calls of distant birds",>3-5 min,14,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,24,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO2,HEHO2006Jun040726AM,2006-06-04 07:26:00.000,22,(2-5 km/h),smoke drifts,no rain,30,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,1,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,76,Seen First,Male,Adult,1,1,0
Herbert Hoover,HEHO2,HEHO2006Jun040726AM,2006-06-04 07:26:00.000,22,(2-5 km/h),smoke drifts,no rain,30,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,5,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,12,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO2,HEHO2006Jun040726AM,2006-06-04 07:26:00.000,22,(2-5 km/h),smoke drifts,no rain,30,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,3,DICK,179165,Spiza americana,Cardinalidae,dickcissel,134,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO2,HEHO2006Jun040726AM,2006-06-04 07:26:00.000,22,(2-5 km/h),smoke drifts,no rain,30,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,4,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,173,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO1,HEHO2006Jun040743AM,2006-06-04 07:43:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,4,BRTH,178627,Toxostoma rufum,Mimidae,brown thrasher,105,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO1,HEHO2006Jun040743AM,2006-06-04 07:43:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,8,YEWA,950039,Setophaga petechia,Parulidae,yellow warbler,123,Heard First,Male,Adult,1,0,0
Herbert Hoover,HEHO1,HEHO2006Jun040743AM,2006-06-04 07:43:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,1,DICK,179165,Spiza americana,Cardinalidae,dickcissel,103,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO1,HEHO2006Jun040743AM,2006-06-04 07:43:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,2,AMGO,179249,Spinus tristis,Fringillidae,american goldfinch,33,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO1,HEHO2006Jun040743AM,2006-06-04 07:43:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,7,DICK,179165,Spiza americana,Cardinalidae,dickcissel,102,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO1,HEHO2006Jun040743AM,2006-06-04 07:43:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,6,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,91,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO1,HEHO2006Jun040743AM,2006-06-04 07:43:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,5,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,106,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO1,HEHO2006Jun040743AM,2006-06-04 07:43:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",0-3 min,3,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,42,Heard Then Seen,Male,Adult,1,0,0
Herbert Hoover,HEHO1,HEHO2006Jun040743AM,2006-06-04 07:43:00.000,21,(< 2 km/h),"calm, smoke rises vertically",no rain,20,low noise,"  might be missing some high-pitched songs/calls of distant birds",>5 min,9,TRES,178431,Tachycineta bicolor,Hirundinidae,tree swallow,-9999,Heard +5 min,Male,Adult,1,0,0
Herbert Hoover,HEHO37,HEHO2008Jun100500AM,2008-06-10 05:00:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,medium noise,"  detection radius is probably substantially reduced",>5 min,6,CHSP,179435,Spizella passerina,Emberizidae,chipping sparrow,10,Heard +5 min,Unk,Unknown,1,0,0
Herbert Hoover,HEHO37,HEHO2008Jun100500AM,2008-06-10 05:00:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,medium noise,"  detection radius is probably substantially reduced",>5 min,5,CONI,177979,Chordeiles minor,Caprimulgidae,common nighthawk,50,Heard +5 min,Unk,Unknown,1,0,1
Herbert Hoover,HEHO37,HEHO2008Jun100500AM,2008-06-10 05:00:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,medium noise,"  detection radius is probably substantially reduced",0-3 min,2,CONI,177979,Chordeiles minor,Caprimulgidae,common nighthawk,50,Seen First,Unk,Unknown,1,0,0
Herbert Hoover,HEHO37,HEHO2008Jun100500AM,2008-06-10 05:00:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,medium noise,"  detection radius is probably substantially reduced",>3-5 min,4,AMRO,179759,Turdus migratorius,Turdidae,american robin,15,Heard Then Seen,Unk,Unknown,1,0,0
Herbert Hoover,HEHO37,HEHO2008Jun100500AM,2008-06-10 05:00:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,medium noise,"  detection radius is probably substantially reduced",0-3 min,1,AMRO,179759,Turdus migratorius,Turdidae,american robin,15,Heard Then Seen,Unk,Adult,15,0,0
Herbert Hoover,HEHO37,HEHO2008Jun100500AM,2008-06-10 05:00:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,medium noise,"  detection radius is probably substantially reduced",0-3 min,3,AMRE,178979,Setophaga ruticilla,Parulidae,american redstart,10,Heard First,Unk,Unknown,1,0,0
Herbert Hoover,HEHO37,HEHO2008Jun100500AM,2008-06-10 05:00:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,medium noise,"  detection radius is probably substantially reduced",>5 min,7,NOCA,179124,Cardinalis cardinalis,Cardinalidae,northern cardinal,18,Seen +5 min,Male,Adult,1,0,0
Herbert Hoover,HEHO25,HEHO2008Jun100520AM,2008-06-10 05:20:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,high noise,"  probably detecting only the loudest/closest birds",>5 min,14,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,-9999,Seen +5 min,Male,Adult,1,0,1
Herbert Hoover,HEHO25,HEHO2008Jun100520AM,2008-06-10 05:20:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,high noise,"  probably detecting only the loudest/closest birds",>5 min,12,AMRO,179759,Turdus migratorius,Turdidae,american robin,-9999,Seen +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO25,HEHO2008Jun100520AM,2008-06-10 05:20:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,high noise,"  probably detecting only the loudest/closest birds",0-3 min,3,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,42,Heard First,Unk,Unknown,1,0,0
Herbert Hoover,HEHO25,HEHO2008Jun100520AM,2008-06-10 05:20:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,high noise,"  probably detecting only the loudest/closest birds",0-3 min,2,AMRO,179759,Turdus migratorius,Turdidae,american robin,43,Seen First,Unk,Adult,1,0,0
Herbert Hoover,HEHO25,HEHO2008Jun100520AM,2008-06-10 05:20:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,high noise,"  probably detecting only the loudest/closest birds",0-3 min,1,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,31,Seen First,Male,Adult,1,0,0
Herbert Hoover,HEHO25,HEHO2008Jun100520AM,2008-06-10 05:20:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,high noise,"  probably detecting only the loudest/closest birds",>5 min,8,CHSP,179435,Spizella passerina,Emberizidae,chipping sparrow,-9999,Heard +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO25,HEHO2008Jun100520AM,2008-06-10 05:20:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,high noise,"  probably detecting only the loudest/closest birds",>5 min,13,WAVI,179023,Vireo gilvus,Vireonidae,warbling vireo,-9999,Heard +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO25,HEHO2008Jun100520AM,2008-06-10 05:20:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,high noise,"  probably detecting only the loudest/closest birds",>5 min,7,HOWR,178541,Troglodytes aedon,Troglodytidae,house wren,-9999,Heard +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO25,HEHO2008Jun100520AM,2008-06-10 05:20:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,high noise,"  probably detecting only the loudest/closest birds",>5 min,10,GRCA,178625,Dumetella carolinensis,Mimidae,gray catbird,-9999,Heard +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO25,HEHO2008Jun100520AM,2008-06-10 05:20:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,high noise,"  probably detecting only the loudest/closest birds",>5 min,9,COYE,178944,Geothlypis trichas,Parulidae,common yellowthroat,-9999,Heard +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO25,HEHO2008Jun100520AM,2008-06-10 05:20:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,high noise,"  probably detecting only the loudest/closest birds",>5 min,6,AMCR,179731,Corvus brachyrhynchos,Corvidae,american crow,-9999,Seen +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO25,HEHO2008Jun100520AM,2008-06-10 05:20:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,high noise,"  probably detecting only the loudest/closest birds",>5 min,11,EAKI,178279,Tyrannus tyrannus,Tyrannidae,eastern kingbird,-9999,Seen +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO25,HEHO2008Jun100520AM,2008-06-10 05:20:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,high noise,"  probably detecting only the loudest/closest birds",0-3 min,4,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,63,Seen First,Male,Unknown,1,0,0
Herbert Hoover,HEHO25,HEHO2008Jun100520AM,2008-06-10 05:20:00.000,20,(< 2 km/h),"calm, smoke rises vertically",no rain,10,high noise,"  probably detecting only the loudest/closest birds",>3-5 min,5,COGR,179104,Quiscalus quiscula,Icteridae,common grackle,67,Seen First,Male,Unknown,1,0,0
Herbert Hoover,HEHO26,HEHO2008Jun100550AM,2008-06-10 05:50:00.000,13,(2-5 km/h),smoke drifts,no rain,10,high noise,"  probably detecting only the loudest/closest birds",0-3 min,1,ROPI,177071,Columba livia,Columbidae,rock pigeon,197,Seen First,Unk,Unknown,5,0,0
Herbert Hoover,HEHO26,HEHO2008Jun100550AM,2008-06-10 05:50:00.000,13,(2-5 km/h),smoke drifts,no rain,10,high noise,"  probably detecting only the loudest/closest birds",>5 min,7,RWBL,179045,Agelaius phoeniceus,Icteridae,red-winged blackbird,-9999,Seen +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO26,HEHO2008Jun100550AM,2008-06-10 05:50:00.000,13,(2-5 km/h),smoke drifts,no rain,10,high noise,"  probably detecting only the loudest/closest birds",>5 min,6,EAME,179034,Sturnella magna,Icteridae,eastern meadowlark,-9999,Seen +5 min,Unk,Adult,1,0,0
Herbert Hoover,HEHO26,HEHO2008Jun100550AM,2008-06-10 05:50:00.000,13,(2-5 km/h),smoke drifts,no rain,10,high noise,"  probably detecting only the loudest/closest birds",>5 min,8,HOWR,178541,Troglodytes aedon,Troglodytidae,house wren,-9999,Seen +5 min,Unk,Adult,1,0,0
